1.000;1645702321589848.2
2.000;1645702321600381.5
1.000;1645702321608496.0
1.000;1645702321651820.5
2.000;1645702321693008.8
0.000;1645702321735556.5
1.000;1645702321780105.0
1.000;1645702321819835.2
1.000;1645702321863729.5
1.000;1645702321904305.5
2.000;1645702321950125.5
2.000;1645702321991005.8
1.000;1645702322032877.0
1.000;1645702322075404.2
1.000;1645702322118316.5
1.000;1645702322160712.0
0.000;1645702322204234.8
2.000;1645702322245152.8
2.000;1645702322287813.8
1.000;1645702322331203.8
0.000;1645702322373749.0
1.000;1645702322416063.5
1.000;1645702322459412.0
1.000;1645702322501075.8
0.000;1645702322542406.0
2.000;1645702322585332.0
2.000;1645702322627692.5
0.000;1645702322671843.2
0.000;1645702322712169.5
1.000;1645702322754886.8
1.000;1645702322799622.8
1.000;1645702322839987.8
1.000;1645702322882643.0
2.000;1645702322925642.8
1.000;1645702322969024.8
1.000;1645702323012133.2
1.000;1645702323052461.8
1.000;1645702323096327.2
1.000;1645702323138730.5
1.000;1645702323181442.0
2.000;1645702323222343.0
1.000;1645702323265346.5
0.000;1645702323307514.8
1.000;1645702323351623.5
1.000;1645702323396952.5
1.000;1645702323435516.5
1.000;1645702323478811.0
2.000;1645702323522620.0
1.000;1645702323563166.5
1.000;1645702323605909.0
0.000;1645702323647258.8
1.000;1645702323691184.0
0.000;1645702323732577.8
1.000;1645702323775827.8
1.000;1645702323819415.8
2.000;1645702323859642.8
2.000;1645702323903602.5
1.000;1645702323944776.5
1.000;1645702323989029.0
1.000;1645702324030506.0
1.000;1645702324072906.8
1.000;1645702324116533.2
2.000;1645702324158160.5
2.000;1645702324201171.8
1.000;1645702324243476.2
1.000;1645702324285317.8
1.000;1645702324328536.5
1.000;1645702324372799.2
1.000;1645702324413560.8
1.000;1645702324455612.8
2.000;1645702324501393.0
1.000;1645702324541114.5
1.000;1645702324583376.8
0.000;1645702324626735.8
1.000;1645702324669722.0
1.000;1645702324711804.2
1.000;1645702324753405.2
1.000;1645702324797301.2
1.000;1645702324838347.8
1.000;1645702324880732.2
1.000;1645702324923319.8
1.000;1645702324967574.2
1.000;1645702325009580.0
1.000;1645702325050674.2
2.000;1645702325095413.5
3.000;1645702325136240.2
1.000;1645702325178986.5
0.000;1645702325224473.5
1.000;1645702325265891.2
1.000;1645702325307378.2
1.000;1645702325350582.8
1.000;1645702325392045.2
2.000;1645702325436125.8
1.000;1645702325477631.2
1.000;1645702325520845.2
1.000;1645702325562124.8
1.000;1645702325606340.2
1.000;1645702325648243.0
3.000;1645702325689349.0
2.000;1645702325734235.0
3.000;1645702325776668.0
1.000;1645702325818623.2
0.000;1645702325860769.0
1.000;1645702325902406.2
1.000;1645702325946689.2
1.000;1645702325987866.2
1.000;1645702326031824.8
2.000;1645702326072680.0
1.000;1645702326116823.8
1.000;1645702326159151.2
0.000;1645702326201413.8
1.000;1645702326244802.5
1.000;1645702326285577.8
1.000;1645702326329716.5
2.000;1645702326370722.0
2.000;1645702326413613.2
1.000;1645702326456532.8
0.000;1645702326499260.8
1.000;1645702326542153.0
1.000;1645702326583267.2
1.000;1645702326626431.2
1.000;1645702326670502.5
2.000;1645702326713351.2
0.000;1645702326754367.2
1.000;1645702326796794.0
1.000;1645702326840092.8
1.000;1645702326882630.8
0.000;1645702326923960.2
1.000;1645702326967985.2
2.000;1645702327009141.5
2.000;1645702327053780.8
1.000;1645702327096104.5
0.000;1645702327138887.5
0.000;1645702327182302.5
1.000;1645702327222967.2
1.000;1645702327266625.2
1.000;1645702327308107.2
1.000;1645702327351022.5
1.000;1645702327393064.5
0.000;1645702327434973.5
1.000;1645702327478118.5
1.000;1645702327522915.5
1.000;1645702327564009.0
1.000;1645702327608306.0
2.000;1645702327648510.0
1.000;1645702327691515.0
1.000;1645702327733875.0
0.000;1645702327776933.2
