722.000;1646218199642265.5
546.000;1646218217534968.5
547.000;1646218218841088.2
550.000;1646218219713285.5
552.000;1646218220448412.5
557.000;1646218223799006.0
561.000;1646218227784149.5
581.000;1646218239060023.8
580.000;1646218239136009.2
590.000;1646218245184551.2
594.000;1646218248695800.8
601.000;1646218252066093.5
605.000;1646218254625419.2
609.000;1646218260841951.2
613.000;1646218261440295.0
616.000;1646218262612468.2
616.000;1646218263832641.2
618.000;1646218265096616.5
619.000;1646218265374339.5
619.000;1646218266033394.2
624.000;1646218269510774.8
621.000;1646218270119275.0
624.000;1646218271835254.8
626.000;1646218272281861.0
626.000;1646218272523128.5
628.000;1646218274792683.2
629.000;1646218275112170.0
629.000;1646218275821938.5
629.000;1646218276640125.2
630.000;1646218276865216.2
631.000;1646218278321503.8
633.000;1646218279714684.2
634.000;1646218280251304.8
639.000;1646218287487633.5
638.000;1646218287584634.8
640.000;1646218288419292.8
642.000;1646218291699322.0
645.000;1646218294602054.2
648.000;1646218298598265.8
653.000;1646218311441242.2
655.000;1646218315102556.5
655.000;1646218317151056.0
658.000;1646218320067780.0
660.000;1646218325567791.2
661.000;1646218325632357.5
663.000;1646218337783278.2
662.000;1646218339545813.0
664.000;1646218339732352.2
666.000;1646218340407120.2
665.000;1646218343933598.5
664.000;1646218344212424.5
664.000;1646218344400405.8
665.000;1646218349110582.2
666.000;1646218349297718.8
667.000;1646218355385370.2
665.000;1646218358852222.5
666.000;1646218358931613.5
667.000;1646218360213372.2
666.000;1646218361227805.8
667.000;1646218361558930.0
666.000;1646218362071489.8
666.000;1646218362730263.8
668.000;1646218363850499.8
666.000;1646218366107110.8
669.000;1646218366435725.5
667.000;1646218367134342.0
666.000;1646218369101957.2
667.000;1646218369899002.5
667.000;1646218370573145.0
667.000;1646218370974749.5
668.000;1646218374634140.8
666.000;1646218375062320.2
667.000;1646218376555988.0
668.000;1646218377773861.5
666.000;1646218380605104.5
667.000;1646218381059854.2
666.000;1646218381804495.8
668.000;1646218392454517.0
669.000;1646218398283572.2
667.000;1646218398935634.0
668.000;1646218399635686.0
666.000;1646218399833279.0
668.000;1646218405905019.0
666.000;1646218409585992.0
665.000;1646218414697691.2
665.000;1646218421627268.0
665.000;1646218423854045.2
665.000;1646218424061268.8
665.000;1646218424315481.5
664.000;1646218424478020.2
665.000;1646218432334317.8
664.000;1646218432586141.0
664.000;1646218432991888.2
665.000;1646218434642797.8
664.000;1646218436767582.8
664.000;1646218436990757.2
661.000;1646218438501878.2
661.000;1646218446930479.8
661.000;1646218447457259.5
662.000;1646218447635794.8
661.000;1646218448472069.0
661.000;1646218452472544.5
662.000;1646218452864836.8
661.000;1646218454631548.0
661.000;1646218457388488.2
658.000;1646218457770509.8
662.000;1646218457968050.2
