653.000;1647248977862248.2
656.000;1647248978390486.0
657.000;1647248978449987.8
658.000;1647248978730178.5
658.000;1647248979179712.0
661.000;1647248979438653.5
662.000;1647248979917308.8
662.000;1647248980207751.5
661.000;1647248980735230.8
663.000;1647248980930484.5
663.000;1647248981144747.0
663.000;1647248981281764.5
665.000;1647248981302603.5
665.000;1647248981303590.2
664.000;1647248981304399.2
665.000;1647248981305038.8
662.000;1647248981581537.8
663.000;1647248981842273.8
661.000;1647248981895515.8
662.000;1647248981958027.8
665.000;1647248982030693.0
663.000;1647248982271592.8
662.000;1647248982316311.2
663.000;1647248982435318.0
662.000;1647248982733934.0
663.000;1647248983172723.2
665.000;1647248983173807.0
663.000;1647248983450052.8
660.000;1647248983514216.2
661.000;1647248983559085.0
666.000;1647248983559962.2
665.000;1647248983560683.2
666.000;1647248983561289.2
666.000;1647248983561819.2
665.000;1647248983562336.2
660.000;1647248983562846.2
665.000;1647248983563358.2
665.000;1647248983563863.5
665.000;1647248983564368.8
663.000;1647248983564873.8
665.000;1647248983565375.2
664.000;1647248983566050.0
665.000;1647248983566587.5
665.000;1647248983567100.2
664.000;1647248983567604.2
665.000;1647248983568137.0
665.000;1647248983568656.0
663.000;1647248983569157.2
664.000;1647248983570385.8
663.000;1647248983571220.5
663.000;1647248983572371.0
664.000;1647248983573051.0
664.000;1647248983573573.2
654.000;1647248983574084.0
657.000;1647248983574596.0
655.000;1647248983575211.8
663.000;1647248983897163.5
661.000;1647248984338741.2
663.000;1647248984482363.2
664.000;1647248984704216.8
663.000;1647248984831803.0
662.000;1647248985111361.0
653.000;1647248985731517.2
662.000;1647248985889142.5
662.000;1647248985921223.0
663.000;1647248985922035.5
663.000;1647248985922727.5
663.000;1647248985923306.0
663.000;1647248985923935.5
660.000;1647248985924491.8
657.000;1647248986020083.0
663.000;1647248986065720.0
662.000;1647248986484307.5
661.000;1647248986495261.8
660.000;1647248986495991.2
662.000;1647248986496514.5
662.000;1647248986497043.8
663.000;1647248986497535.8
662.000;1647248986497996.2
663.000;1647248986498447.5
662.000;1647248986498938.5
662.000;1647248986499619.2
662.000;1647248986500203.5
663.000;1647248986500702.2
663.000;1647248986501315.5
663.000;1647248986501790.8
662.000;1647248986502243.2
663.000;1647248986502690.2
662.000;1647248986503132.2
663.000;1647248986503574.5
662.000;1647248986504015.2
663.000;1647248986504496.2
661.000;1647248986504962.8
664.000;1647248986505482.8
662.000;1647248986506059.0
663.000;1647248986631588.2
663.000;1647248986675490.0
660.000;1647248986676281.5
664.000;1647248986676829.2
663.000;1647248986677338.0
663.000;1647248986677823.2
658.000;1647248986678337.5
662.000;1647248986678832.0
665.000;1647248986679396.8
663.000;1647248986679873.0
664.000;1647248986680317.8
664.000;1647248986680790.5
663.000;1647248986681229.0
661.000;1647248986681670.5
661.000;1647248986682106.8
663.000;1647248986682594.8
664.000;1647248986683140.0
663.000;1647248986683607.5
662.000;1647248986684050.2
663.000;1647248986684491.8
658.000;1647248986684928.8
657.000;1647248986685368.2
662.000;1647248986685830.2
663.000;1647248986686270.2
663.000;1647248986686705.2
663.000;1647248986687141.8
662.000;1647248986687579.8
662.000;1647248986688013.8
662.000;1647248986688451.2
662.000;1647248986688885.5
661.000;1647248986689544.0
662.000;1647248986690040.5
661.000;1647248986690512.8
662.000;1647248986690960.8
662.000;1647248986691401.2
661.000;1647248986691839.5
662.000;1647248986692276.0
661.000;1647248986692713.5
662.000;1647248986693151.0
660.000;1647248986693585.8
662.000;1647248986694021.5
661.000;1647248986694455.5
662.000;1647248986694888.2
662.000;1647248986695442.8
663.000;1647248986852021.0
662.000;1647248986862943.2
657.000;1647248986863824.2
663.000;1647248986864499.5
658.000;1647248986957393.0
661.000;1647248987142548.8
663.000;1647248987366880.0
662.000;1647248987375701.2
662.000;1647248987376580.5
663.000;1647248987377321.8
661.000;1647248987805804.8
662.000;1647248988034862.8
658.000;1647248988392722.0
661.000;1647248988838137.2
662.000;1647248988972450.5
658.000;1647248988986071.0
661.000;1647248988986791.2
663.000;1647248988987299.0
663.000;1647248988987793.8
663.000;1647248988988315.2
662.000;1647248988988862.2
663.000;1647248988989618.8
662.000;1647248988990239.5
663.000;1647248988990704.2
662.000;1647248988991152.2
661.000;1647248988991599.8
661.000;1647248988992042.2
662.000;1647248988992481.8
662.000;1647248988992919.5
662.000;1647248988993359.2
662.000;1647248988993801.0
661.000;1647248988994238.5
662.000;1647248988994674.5
661.000;1647248988995129.8
662.000;1647248988995566.0
